Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category
J725,M04,Lathe,4.78,117,12.68,87,3/23/2023 8:40,3/23/2023 10:37,3/23/2023 8:39,3/23/2023 10:36,Completed,Low Efficiency
J726,M05,Grinding,1.51,117,5.72,90,3/23/2023 8:50,3/23/2023 10:47,,,Failed,Low Efficiency
J727,M01,Grinding,2.08,30,12.34,84,3/23/2023 9:00,3/23/2023 9:30,3/23/2023 9:11,3/23/2023 9:41,Delayed,Low Efficiency
J728,M03,Additive,4.48,67,6.24,94,3/23/2023 9:10,3/23/2023 10:17,3/23/2023 9:34,3/23/2023 10:41,Delayed,Low Efficiency
J729,M04,Lathe,4.22,49,4.45,96,3/23/2023 9:20,3/23/2023 10:09,3/23/2023 9:47,3/23/2023 10:36,Delayed,Low Efficiency
J730,M02,Additive,4.63,119,2.06,97,3/23/2023 9:30,3/23/2023 11:29,3/23/2023 9:27,3/23/2023 11:26,Completed,Low Efficiency
J731,M02,Additive,2.94,115,13.99,97,3/23/2023 9:40,3/23/2023 11:35,3/23/2023 9:38,3/23/2023 11:33,Completed,Low Efficiency
J732,M04,Drilling,2.07,31,2.33,82,3/23/2023 9:50,3/23/2023 10:21,3/23/2023 9:47,3/23/2023 10:18,Completed,Low Efficiency
J733,M02,Lathe,4.02,82,6.14,81,3/23/2023 10:00,3/23/2023 11:22,3/23/2023 9:56,3/23/2023 11:18,Completed,Low Efficiency
J734,M02,Lathe,4.08,71,8.52,82,3/23/2023 10:10,3/23/2023 11:21,3/23/2023 10:37,3/23/2023 11:48,Delayed,Low Efficiency
J735,M01,Milling,4.41,54,6.6,84,3/23/2023 10:20,3/23/2023 11:14,3/23/2023 10:16,3/23/2023 11:10,Completed,Low Efficiency
J736,M05,Grinding,2.13,27,6.99,94,3/23/2023 10:30,3/23/2023 10:57,3/23/2023 10:29,3/23/2023 10:56,Completed,Low Efficiency
J737,M05,Lathe,2.04,20,10.93,87,3/23/2023 10:40,3/23/2023 11:00,3/23/2023 10:38,3/23/2023 10:58,Completed,Low Efficiency
J738,M01,Additive,2.97,74,14.94,85,3/23/2023 10:50,3/23/2023 12:04,,,Failed,Low Efficiency
J739,M04,Additive,2.11,98,11.77,97,3/23/2023 11:00,3/23/2023 12:38,3/23/2023 10:56,3/23/2023 12:34,Completed,Low Efficiency
J740,M01,Additive,4.6,58,11.98,94,3/23/2023 11:10,3/23/2023 12:08,3/23/2023 11:12,3/23/2023 12:10,Completed,Moderate Efficiency
J741,M01,Drilling,3.46,38,12.99,93,3/23/2023 11:20,3/23/2023 11:58,,,Failed,Low Efficiency
J742,M01,Additive,1.17,75,12.89,84,3/23/2023 11:30,3/23/2023 12:45,3/23/2023 11:31,3/23/2023 12:46,Completed,Moderate Efficiency
J743,M04,Drilling,2.52,53,6.9,87,3/23/2023 11:40,3/23/2023 12:33,,,Failed,Low Efficiency
J744,M02,Lathe,3.2,98,7.96,86,3/23/2023 11:50,3/23/2023 13:28,3/23/2023 11:53,3/23/2023 13:31,Completed,High Efficiency
J745,M03,Drilling,2.97,35,5.72,88,3/23/2023 12:00,3/23/2023 12:35,3/23/2023 12:16,3/23/2023 12:51,Delayed,Low Efficiency
J746,M03,Milling,1.14,30,7.66,96,3/23/2023 12:10,3/23/2023 12:40,3/23/2023 12:13,3/23/2023 12:43,Completed,High Efficiency
J747,M05,Lathe,2.57,36,13.05,80,3/23/2023 12:20,3/23/2023 12:56,3/23/2023 12:25,3/23/2023 13:01,Completed,Moderate Efficiency
J748,M02,Milling,2.43,94,6.97,87,3/23/2023 12:30,3/23/2023 14:04,3/23/2023 12:46,3/23/2023 14:20,Delayed,Low Efficiency
J749,M02,Grinding,1.56,69,12.09,90,3/23/2023 12:40,3/23/2023 13:49,3/23/2023 12:58,3/23/2023 14:07,Delayed,Low Efficiency
J750,M05,Drilling,1.7,74,7.82,93,3/23/2023 12:50,3/23/2023 14:04,3/23/2023 12:53,3/23/2023 14:07,Completed,High Efficiency
J751,M05,Drilling,3.87,90,2.72,87,3/23/2023 13:00,3/23/2023 14:30,3/23/2023 12:56,3/23/2023 14:26,Completed,Low Efficiency
J752,M04,Lathe,4.64,110,12.13,98,3/23/2023 13:10,3/23/2023 15:00,3/23/2023 13:37,3/23/2023 15:27,Delayed,Low Efficiency
J753,M01,Grinding,1.51,50,3.29,87,3/23/2023 13:20,3/23/2023 14:10,,,Failed,Low Efficiency
J754,M02,Milling,3.57,117,8.53,98,3/23/2023 13:30,3/23/2023 15:27,3/23/2023 13:26,3/23/2023 15:23,Completed,Low Efficiency
J755,M04,Grinding,2.89,120,10.96,97,3/23/2023 13:40,3/23/2023 15:40,3/23/2023 13:56,3/23/2023 15:56,Delayed,Low Efficiency
J756,M03,Grinding,4.24,29,11.47,83,3/23/2023 13:50,3/23/2023 14:19,3/23/2023 13:48,3/23/2023 14:17,Completed,Low Efficiency
J757,M04,Grinding,1.74,67,7.84,82,3/23/2023 14:00,3/23/2023 15:07,3/23/2023 13:57,3/23/2023 15:04,Completed,Low Efficiency
J758,M04,Drilling,1.9,32,2.32,92,3/23/2023 14:10,3/23/2023 14:42,3/23/2023 14:15,3/23/2023 14:47,Completed,High Efficiency
J759,M04,Drilling,1.12,113,12.41,84,3/23/2023 14:20,3/23/2023 16:13,3/23/2023 14:40,3/23/2023 16:33,Delayed,Low Efficiency
J760,M02,Drilling,1.66,26,6.33,85,3/23/2023 14:30,3/23/2023 14:56,3/23/2023 14:30,3/23/2023 14:56,Completed,High Efficiency
J761,M03,Milling,1.83,87,6.72,90,3/23/2023 14:40,3/23/2023 16:07,3/23/2023 14:43,3/23/2023 16:10,Completed,High Efficiency
J762,M04,Lathe,4.14,76,11.27,99,3/23/2023 14:50,3/23/2023 16:06,3/23/2023 14:52,3/23/2023 16:08,Completed,Moderate Efficiency
J763,M05,Additive,2.65,84,11.37,82,3/23/2023 15:00,3/23/2023 16:24,,,Failed,Low Efficiency
J764,M04,Grinding,4.25,97,3.23,82,3/23/2023 15:10,3/23/2023 16:47,3/23/2023 15:13,3/23/2023 16:50,Completed,High Efficiency
J765,M03,Lathe,3.92,21,12.69,81,3/23/2023 15:20,3/23/2023 15:41,,,Failed,Low Efficiency
J766,M04,Grinding,2.55,98,8.86,81,3/23/2023 15:30,3/23/2023 17:08,3/23/2023 15:47,3/23/2023 17:25,Delayed,Low Efficiency
J767,M03,Grinding,1.83,112,3.11,95,3/23/2023 15:40,3/23/2023 17:32,3/23/2023 15:38,3/23/2023 17:30,Completed,Low Efficiency
J768,M04,Milling,2.13,87,5.3,95,3/23/2023 15:50,3/23/2023 17:17,3/23/2023 15:48,3/23/2023 17:15,Completed,Low Efficiency
J769,M01,Drilling,2.3,59,4.32,95,3/23/2023 16:00,3/23/2023 16:59,3/23/2023 16:04,3/23/2023 17:03,Completed,High Efficiency
J770,M05,Grinding,4.21,105,9.96,93,3/23/2023 16:10,3/23/2023 17:55,3/23/2023 16:37,3/23/2023 18:22,Delayed,Low Efficiency
J771,M05,Additive,3.69,103,2.21,95,3/23/2023 16:20,3/23/2023 18:03,3/23/2023 16:16,3/23/2023 17:59,Completed,Low Efficiency
J772,M04,Milling,3.81,71,12.02,94,3/23/2023 16:30,3/23/2023 17:41,3/23/2023 16:43,3/23/2023 17:54,Delayed,Low Efficiency
J773,M05,Grinding,1.9,120,6.96,87,3/23/2023 16:40,3/23/2023 18:40,,,Failed,Low Efficiency
J774,M01,Additive,2.43,69,13.76,80,3/23/2023 16:50,3/23/2023 17:59,3/23/2023 16:47,3/23/2023 17:56,Completed,Low Efficiency
J775,M03,Lathe,4.73,34,3,92,3/23/2023 17:00,3/23/2023 17:34,3/23/2023 17:05,3/23/2023 17:39,Completed,High Efficiency
J776,M03,Milling,1.86,118,7.64,91,3/23/2023 17:10,3/23/2023 19:08,3/23/2023 17:10,3/23/2023 19:08,Completed,High Efficiency
J777,M02,Additive,1.25,44,12.18,92,3/23/2023 17:20,3/23/2023 18:04,3/23/2023 17:36,3/23/2023 18:20,Delayed,Low Efficiency
J778,M03,Additive,4.9,75,13.52,82,3/23/2023 17:30,3/23/2023 18:45,3/23/2023 17:32,3/23/2023 18:47,Completed,Moderate Efficiency
J779,M01,Grinding,3.67,64,3.28,90,3/23/2023 17:40,3/23/2023 18:44,3/23/2023 17:45,3/23/2023 18:49,Completed,High Efficiency
J780,M03,Grinding,2.3,31,14.58,88,3/23/2023 17:50,3/23/2023 18:21,3/23/2023 18:00,3/23/2023 18:31,Delayed,Low Efficiency
J781,M05,Milling,2.8,103,8.66,92,3/23/2023 18:00,3/23/2023 19:43,3/23/2023 17:57,3/23/2023 19:40,Completed,Low Efficiency
J782,M02,Drilling,1.99,42,7.26,81,3/23/2023 18:10,3/23/2023 18:52,3/23/2023 18:05,3/23/2023 18:47,Completed,Low Efficiency
J783,M01,Drilling,2.84,73,12.23,93,3/23/2023 18:20,3/23/2023 19:33,3/23/2023 18:20,3/23/2023 19:33,Completed,Moderate Efficiency
J784,M02,Additive,4.55,118,7.16,96,3/23/2023 18:30,3/23/2023 20:28,3/23/2023 18:29,3/23/2023 20:27,Completed,Low Efficiency
J785,M04,Lathe,4.92,97,5.17,92,3/23/2023 18:40,3/23/2023 20:17,3/23/2023 18:38,3/23/2023 20:15,Completed,Low Efficiency
J786,M05,Drilling,3.39,110,7.71,92,3/23/2023 18:50,3/23/2023 20:40,3/23/2023 18:46,3/23/2023 20:36,Completed,Low Efficiency
J787,M02,Grinding,4.07,92,11.17,89,3/23/2023 19:00,3/23/2023 20:32,3/23/2023 19:00,3/23/2023 20:32,Completed,Moderate Efficiency
J788,M04,Drilling,2.78,85,5.25,95,3/23/2023 19:10,3/23/2023 20:35,,,Failed,Low Efficiency
J789,M02,Grinding,4.76,25,13.34,97,3/23/2023 19:20,3/23/2023 19:45,,,Failed,Low Efficiency
J790,M05,Milling,4.43,28,8.66,98,3/23/2023 19:30,3/23/2023 19:58,3/23/2023 19:25,3/23/2023 19:53,Completed,Low Efficiency
J791,M03,Additive,3.15,106,3.13,92,3/23/2023 19:40,3/23/2023 21:26,3/23/2023 19:36,3/23/2023 21:22,Completed,Low Efficiency
J792,M04,Additive,4.97,70,4.08,93,3/23/2023 19:50,3/23/2023 21:00,3/23/2023 19:54,3/23/2023 21:04,Completed,High Efficiency
J793,M03,Milling,1.41,99,8.8,90,3/23/2023 20:00,3/23/2023 21:39,3/23/2023 19:57,3/23/2023 21:36,Completed,Low Efficiency
J794,M05,Milling,3.28,93,6.66,80,3/23/2023 20:10,3/23/2023 21:43,3/23/2023 20:40,3/23/2023 22:13,Delayed,Low Efficiency
J795,M01,Drilling,4.17,109,3.07,88,3/23/2023 20:20,3/23/2023 22:09,3/23/2023 20:36,3/23/2023 22:25,Delayed,Low Efficiency
J796,M01,Grinding,3.76,119,11.52,97,3/23/2023 20:30,3/23/2023 22:29,,,Failed,Low Efficiency
J797,M02,Lathe,4.21,99,2.67,94,3/23/2023 20:40,3/23/2023 22:19,3/23/2023 20:51,3/23/2023 22:30,Delayed,Low Efficiency
J798,M03,Milling,3.76,44,10.31,89,3/23/2023 20:50,3/23/2023 21:34,3/23/2023 20:55,3/23/2023 21:39,Completed,Moderate Efficiency
J799,M05,Milling,4.73,104,7.42,95,3/23/2023 21:00,3/23/2023 22:44,3/23/2023 21:13,3/23/2023 22:57,Delayed,Low Efficiency
J800,M01,Milling,1.56,116,10.24,98,3/23/2023 21:10,3/23/2023 23:06,3/23/2023 21:29,3/23/2023 23:25,Delayed,Low Efficiency
J801,M03,Drilling,1.73,55,9.06,83,3/23/2023 21:20,3/23/2023 22:15,3/23/2023 21:16,3/23/2023 22:11,Completed,Low Efficiency
J802,M01,Drilling,2.43,114,8.67,83,3/23/2023 21:30,3/23/2023 23:24,3/23/2023 21:30,3/23/2023 23:24,Completed,High Efficiency
J803,M02,Additive,3.26,104,9.3,94,3/23/2023 21:40,3/23/2023 23:24,,,Failed,Low Efficiency
J804,M03,Milling,3.31,34,3.84,92,3/23/2023 21:50,3/23/2023 22:24,3/23/2023 21:46,3/23/2023 22:20,Completed,Low Efficiency
J805,M03,Drilling,3.95,54,8.32,97,3/23/2023 22:00,3/23/2023 22:54,3/23/2023 22:05,3/23/2023 22:59,Completed,Moderate Efficiency
J806,M02,Grinding,4.33,110,2.38,91,3/23/2023 22:10,3/24/2023 0:00,3/23/2023 22:05,3/23/2023 23:55,Completed,Low Efficiency
J807,M05,Milling,4.11,99,7.53,85,3/23/2023 22:20,3/23/2023 23:59,3/23/2023 22:17,3/23/2023 23:56,Completed,Low Efficiency
J808,M05,Drilling,4.73,114,10.93,84,3/23/2023 22:30,3/24/2023 0:24,3/23/2023 22:25,3/24/2023 0:19,Completed,Low Efficiency
J809,M01,Additive,1.57,93,5.43,89,3/23/2023 22:40,3/24/2023 0:13,3/23/2023 22:35,3/24/2023 0:08,Completed,Low Efficiency
J810,M04,Drilling,2.93,84,3.53,86,3/23/2023 22:50,3/24/2023 0:14,3/23/2023 22:48,3/24/2023 0:12,Completed,Low Efficiency
J811,M01,Drilling,1.25,29,7.98,92,3/23/2023 23:00,3/23/2023 23:29,3/23/2023 23:05,3/23/2023 23:34,Completed,Moderate Efficiency
J812,M05,Drilling,2.37,24,10.78,88,3/23/2023 23:10,3/23/2023 23:34,3/23/2023 23:14,3/23/2023 23:38,Completed,Moderate Efficiency
J813,M05,Grinding,1.86,119,3.48,95,3/23/2023 23:20,3/24/2023 1:19,3/23/2023 23:21,3/24/2023 1:20,Completed,High Efficiency
J814,M02,Additive,3.83,104,14.05,91,3/23/2023 23:30,3/24/2023 1:14,3/23/2023 23:27,3/24/2023 1:11,Completed,Low Efficiency
J815,M04,Drilling,2.35,103,4.94,85,3/23/2023 23:40,3/24/2023 1:23,,,Failed,Low Efficiency
J816,M05,Milling,3.58,34,14.45,96,3/23/2023 23:50,3/24/2023 0:24,3/23/2023 23:53,3/24/2023 0:27,Completed,Moderate Efficiency
J817,M02,Drilling,1.46,66,3.12,95,3/24/2023 0:00,3/24/2023 1:06,3/23/2023 23:55,3/24/2023 1:01,Completed,Low Efficiency
J818,M01,Grinding,4.39,61,11.59,84,3/24/2023 0:10,3/24/2023 1:11,3/24/2023 0:07,3/24/2023 1:08,Completed,Low Efficiency
J819,M05,Milling,2.54,72,7.28,81,3/24/2023 0:20,3/24/2023 1:32,3/24/2023 0:25,3/24/2023 1:37,Completed,Moderate Efficiency
J820,M04,Lathe,3.44,109,13.79,85,3/24/2023 0:30,3/24/2023 2:19,3/24/2023 0:52,3/24/2023 2:41,Delayed,Low Efficiency
J821,M04,Drilling,4.17,24,8.58,92,3/24/2023 0:40,3/24/2023 1:04,3/24/2023 0:44,3/24/2023 1:08,Completed,Moderate Efficiency
J822,M01,Drilling,4.96,90,12.86,97,3/24/2023 0:50,3/24/2023 2:20,3/24/2023 0:49,3/24/2023 2:19,Completed,Low Efficiency
J823,M01,Lathe,2.11,94,8.95,87,3/24/2023 1:00,3/24/2023 2:34,3/24/2023 0:56,3/24/2023 2:30,Completed,Low Efficiency
J824,M05,Grinding,4.09,93,2.9,87,3/24/2023 1:10,3/24/2023 2:43,3/24/2023 1:08,3/24/2023 2:41,Completed,Low Efficiency
J825,M02,Milling,4.86,33,14,91,3/24/2023 1:20,3/24/2023 1:53,,,Failed,Low Efficiency
J826,M03,Lathe,3.36,67,3.19,93,3/24/2023 1:30,3/24/2023 2:37,3/24/2023 1:29,3/24/2023 2:36,Completed,Low Efficiency
J827,M01,Milling,1.11,99,12.67,91,3/24/2023 1:40,3/24/2023 3:19,3/24/2023 1:45,3/24/2023 3:24,Completed,Moderate Efficiency
J828,M03,Lathe,3.51,58,10.11,83,3/24/2023 1:50,3/24/2023 2:48,3/24/2023 1:51,3/24/2023 2:49,Completed,Moderate Efficiency
J829,M03,Drilling,2.94,90,9.06,95,3/24/2023 2:00,3/24/2023 3:30,,,Failed,Low Efficiency
J830,M04,Milling,2.73,24,3.36,82,3/24/2023 2:10,3/24/2023 2:34,3/24/2023 2:05,3/24/2023 2:29,Completed,Low Efficiency
J831,M05,Grinding,4.88,80,12.55,80,3/24/2023 2:20,3/24/2023 3:40,3/24/2023 2:45,3/24/2023 4:05,Delayed,Low Efficiency
J832,M01,Grinding,3.68,100,12.13,89,3/24/2023 2:30,3/24/2023 4:10,3/24/2023 2:28,3/24/2023 4:08,Completed,Low Efficiency
J833,M02,Additive,4.31,89,6.12,96,3/24/2023 2:40,3/24/2023 4:09,3/24/2023 2:45,3/24/2023 4:14,Completed,High Efficiency
J834,M04,Milling,3.59,71,12.87,80,3/24/2023 2:50,3/24/2023 4:01,3/24/2023 2:55,3/24/2023 4:06,Completed,Moderate Efficiency
J835,M01,Grinding,1.84,60,13.14,84,3/24/2023 3:00,3/24/2023 4:00,3/24/2023 3:02,3/24/2023 4:02,Completed,Moderate Efficiency
J836,M03,Drilling,1.45,108,12.05,95,3/24/2023 3:10,3/24/2023 4:58,3/24/2023 3:26,3/24/2023 5:14,Delayed,Low Efficiency
J837,M05,Milling,4.38,52,3.56,84,3/24/2023 3:20,3/24/2023 4:12,,,Failed,Low Efficiency
J838,M02,Grinding,1.93,102,4.48,80,3/24/2023 3:30,3/24/2023 5:12,3/24/2023 3:26,3/24/2023 5:08,Completed,Low Efficiency
J839,M05,Milling,2.77,74,12.74,98,3/24/2023 3:40,3/24/2023 4:54,3/24/2023 3:39,3/24/2023 4:53,Completed,Low Efficiency
J840,M02,Grinding,4.41,118,14,98,3/24/2023 3:50,3/24/2023 5:48,3/24/2023 3:48,3/24/2023 5:46,Completed,Low Efficiency
J841,M04,Milling,2.38,91,4.38,94,3/24/2023 4:00,3/24/2023 5:31,3/24/2023 4:11,3/24/2023 5:42,Delayed,Low Efficiency
J842,M01,Milling,2.63,88,13.86,83,3/24/2023 4:10,3/24/2023 5:38,3/24/2023 4:24,3/24/2023 5:52,Delayed,Low Efficiency
J843,M05,Grinding,3.36,61,8.88,87,3/24/2023 4:20,3/24/2023 5:21,3/24/2023 4:20,3/24/2023 5:21,Completed,High Efficiency
J844,M04,Drilling,1.91,58,8.75,96,3/24/2023 4:30,3/24/2023 5:28,3/24/2023 4:25,3/24/2023 5:23,Completed,Low Efficiency
J845,M04,Lathe,2.1,40,14.19,97,3/24/2023 4:40,3/24/2023 5:20,3/24/2023 4:41,3/24/2023 5:21,Completed,Moderate Efficiency
J846,M01,Additive,3.05,91,8.59,91,3/24/2023 4:50,3/24/2023 6:21,3/24/2023 4:45,3/24/2023 6:16,Completed,Low Efficiency
J847,M04,Milling,1.87,73,6.05,92,3/24/2023 5:00,3/24/2023 6:13,,,Failed,Low Efficiency
J848,M02,Grinding,1.07,86,6.85,95,3/24/2023 5:10,3/24/2023 6:36,3/24/2023 5:07,3/24/2023 6:33,Completed,Low Efficiency
J849,M05,Grinding,2.81,53,8.73,83,3/24/2023 5:20,3/24/2023 6:13,3/24/2023 5:19,3/24/2023 6:12,Completed,Low Efficiency
J850,M05,Milling,2.27,111,6.5,90,3/24/2023 5:30,3/24/2023 7:21,,,Failed,Low Efficiency
J851,M02,Additive,1.63,30,13.94,82,3/24/2023 5:40,3/24/2023 6:10,,,Failed,Low Efficiency
J852,M02,Grinding,2.4,68,14.78,85,3/24/2023 5:50,3/24/2023 6:58,3/24/2023 6:17,3/24/2023 7:25,Delayed,Low Efficiency
J853,M03,Additive,4.64,86,11.14,89,3/24/2023 6:00,3/24/2023 7:26,3/24/2023 5:57,3/24/2023 7:23,Completed,Low Efficiency
J854,M05,Milling,3.38,68,12.99,83,3/24/2023 6:10,3/24/2023 7:18,3/24/2023 6:14,3/24/2023 7:22,Completed,Moderate Efficiency
J855,M04,Lathe,3.63,90,13.56,81,3/24/2023 6:20,3/24/2023 7:50,3/24/2023 6:21,3/24/2023 7:51,Completed,Moderate Efficiency
J856,M04,Milling,1.71,62,7.53,96,3/24/2023 6:30,3/24/2023 7:32,,,Failed,Low Efficiency
J857,M04,Additive,2.18,62,13.79,87,3/24/2023 6:40,3/24/2023 7:42,3/24/2023 6:44,3/24/2023 7:46,Completed,Moderate Efficiency
J858,M03,Additive,3.5,114,5.38,84,3/24/2023 6:50,3/24/2023 8:44,3/24/2023 6:48,3/24/2023 8:42,Completed,Low Efficiency
J859,M04,Milling,3.95,28,10.09,86,3/24/2023 7:00,3/24/2023 7:28,3/24/2023 7:23,3/24/2023 7:51,Delayed,Low Efficiency
J860,M04,Lathe,4.42,102,8.07,95,3/24/2023 7:10,3/24/2023 8:52,3/24/2023 7:10,3/24/2023 8:52,Completed,High Efficiency
J861,M03,Drilling,2.17,68,12.7,98,3/24/2023 7:20,3/24/2023 8:28,,,Failed,Low Efficiency
J862,M01,Lathe,3.2,56,2.5,84,3/24/2023 7:30,3/24/2023 8:26,3/24/2023 7:48,3/24/2023 8:44,Delayed,Low Efficiency
J863,M03,Milling,2.91,77,9.83,90,3/24/2023 7:40,3/24/2023 8:57,3/24/2023 7:45,3/24/2023 9:02,Completed,Moderate Efficiency
J864,M02,Grinding,4.28,79,10.56,99,3/24/2023 7:50,3/24/2023 9:09,3/24/2023 7:53,3/24/2023 9:12,Completed,Moderate Efficiency
J865,M04,Drilling,1.95,77,7.76,99,3/24/2023 8:00,3/24/2023 9:17,3/24/2023 8:03,3/24/2023 9:20,Completed,High Efficiency
J866,M01,Grinding,4.32,33,2.47,88,3/24/2023 8:10,3/24/2023 8:43,3/24/2023 8:07,3/24/2023 8:40,Completed,Low Efficiency
J867,M02,Drilling,4.14,81,3.42,88,3/24/2023 8:20,3/24/2023 9:41,3/24/2023 8:31,3/24/2023 9:52,Delayed,Low Efficiency
J868,M04,Milling,2.3,33,7.36,80,3/24/2023 8:30,3/24/2023 9:03,3/24/2023 8:52,3/24/2023 9:25,Delayed,Low Efficiency
J869,M04,Lathe,4.81,39,13.37,88,3/24/2023 8:40,3/24/2023 9:19,3/24/2023 8:40,3/24/2023 9:19,Completed,Moderate Efficiency
J870,M01,Milling,2.68,79,12.19,88,3/24/2023 8:50,3/24/2023 10:09,3/24/2023 8:55,3/24/2023 10:14,Completed,Moderate Efficiency
J871,M03,Lathe,1.47,72,13.33,87,3/24/2023 9:00,3/24/2023 10:12,3/24/2023 8:56,3/24/2023 10:08,Completed,Low Efficiency
J872,M03,Lathe,3.74,91,5.32,96,3/24/2023 9:10,3/24/2023 10:41,3/24/2023 9:11,3/24/2023 10:42,Completed,High Efficiency
J873,M02,Lathe,1.97,109,8.73,91,3/24/2023 9:20,3/24/2023 11:09,3/24/2023 9:16,3/24/2023 11:05,Completed,Low Efficiency
J874,M03,Milling,3.84,74,9.06,83,3/24/2023 9:30,3/24/2023 10:44,3/24/2023 9:25,3/24/2023 10:39,Completed,Low Efficiency
J875,M03,Additive,2.28,85,13.44,93,3/24/2023 9:40,3/24/2023 11:05,3/24/2023 9:35,3/24/2023 11:00,Completed,Low Efficiency
J876,M02,Milling,3.39,55,2.6,81,3/24/2023 9:50,3/24/2023 10:45,3/24/2023 10:02,3/24/2023 10:57,Delayed,Low Efficiency
J877,M05,Milling,2.41,23,6.93,99,3/24/2023 10:00,3/24/2023 10:23,3/24/2023 10:28,3/24/2023 10:51,Delayed,Low Efficiency
J878,M05,Milling,3.92,116,3.49,88,3/24/2023 10:10,3/24/2023 12:06,3/24/2023 10:10,3/24/2023 12:06,Completed,High Efficiency
J879,M05,Additive,2.13,52,13.14,81,3/24/2023 10:20,3/24/2023 11:12,,,Failed,Low Efficiency
J880,M02,Grinding,4.08,64,2.12,98,3/24/2023 10:30,3/24/2023 11:34,,,Failed,Low Efficiency
J881,M03,Grinding,3.08,105,10.44,98,3/24/2023 10:40,3/24/2023 12:25,3/24/2023 10:43,3/24/2023 12:28,Completed,Moderate Efficiency
J882,M05,Lathe,3.27,60,7.5,90,3/24/2023 10:50,3/24/2023 11:50,3/24/2023 10:47,3/24/2023 11:47,Completed,Low Efficiency
J883,M02,Milling,2.12,43,3.75,84,3/24/2023 11:00,3/24/2023 11:43,3/24/2023 11:05,3/24/2023 11:48,Completed,High Efficiency
J884,M02,Grinding,3.58,32,13.96,82,3/24/2023 11:10,3/24/2023 11:42,3/24/2023 11:08,3/24/2023 11:40,Completed,Low Efficiency
J885,M05,Drilling,4.98,45,8.68,95,3/24/2023 11:20,3/24/2023 12:05,3/24/2023 11:25,3/24/2023 12:10,Completed,Moderate Efficiency
J886,M04,Drilling,3.75,25,9.4,90,3/24/2023 11:30,3/24/2023 11:55,3/24/2023 11:25,3/24/2023 11:50,Completed,Low Efficiency
J887,M04,Lathe,1.69,105,11.47,87,3/24/2023 11:40,3/24/2023 13:25,3/24/2023 11:42,3/24/2023 13:27,Completed,Moderate Efficiency
J888,M02,Additive,4.87,82,4.26,94,3/24/2023 11:50,3/24/2023 13:12,3/24/2023 12:01,3/24/2023 13:23,Delayed,Low Efficiency
J889,M03,Milling,3.51,78,2.95,87,3/24/2023 12:00,3/24/2023 13:18,,,Failed,Low Efficiency
J890,M01,Drilling,2.53,30,13.66,92,3/24/2023 12:10,3/24/2023 12:40,3/24/2023 12:09,3/24/2023 12:39,Completed,Low Efficiency
J891,M02,Milling,3.14,104,3.16,92,3/24/2023 12:20,3/24/2023 14:04,3/24/2023 12:15,3/24/2023 13:59,Completed,Low Efficiency
J892,M02,Drilling,4.65,43,14.03,91,3/24/2023 12:30,3/24/2023 13:13,3/24/2023 12:31,3/24/2023 13:14,Completed,Moderate Efficiency
J893,M04,Lathe,3.22,115,12.2,90,3/24/2023 12:40,3/24/2023 14:35,3/24/2023 12:43,3/24/2023 14:38,Completed,Moderate Efficiency
J894,M01,Milling,1.58,68,12.26,94,3/24/2023 12:50,3/24/2023 13:58,3/24/2023 12:46,3/24/2023 13:54,Completed,Low Efficiency
J895,M05,Additive,1.32,82,6.89,93,3/24/2023 13:00,3/24/2023 14:22,3/24/2023 13:04,3/24/2023 14:26,Completed,High Efficiency
J896,M04,Grinding,1.24,109,2.05,97,3/24/2023 13:10,3/24/2023 14:59,3/24/2023 13:13,3/24/2023 15:02,Completed,High Efficiency
J897,M05,Grinding,2.04,60,9.29,99,3/24/2023 13:20,3/24/2023 14:20,3/24/2023 13:18,3/24/2023 14:18,Completed,Low Efficiency
J898,M05,Additive,4.77,20,9.81,86,3/24/2023 13:30,3/24/2023 13:50,3/24/2023 13:51,3/24/2023 14:11,Delayed,Low Efficiency
J899,M03,Lathe,1.47,75,14.44,80,3/24/2023 13:40,3/24/2023 14:55,3/24/2023 13:44,3/24/2023 14:59,Completed,Moderate Efficiency
J900,M03,Lathe,2.77,59,6.61,93,3/24/2023 13:50,3/24/2023 14:49,3/24/2023 13:52,3/24/2023 14:51,Completed,High Efficiency
J901,M05,Drilling,1.4,94,12.06,89,3/24/2023 14:00,3/24/2023 15:34,3/24/2023 14:16,3/24/2023 15:50,Delayed,Low Efficiency
J902,M03,Lathe,2.44,103,13.56,95,3/24/2023 14:10,3/24/2023 15:53,3/24/2023 14:13,3/24/2023 15:56,Completed,Moderate Efficiency
J903,M03,Grinding,4.04,95,14.48,97,3/24/2023 14:20,3/24/2023 15:55,3/24/2023 14:17,3/24/2023 15:52,Completed,Low Efficiency
J904,M05,Drilling,1.12,65,12.46,85,3/24/2023 14:30,3/24/2023 15:35,,,Failed,Low Efficiency
J905,M03,Lathe,2.79,48,7.14,91,3/24/2023 14:40,3/24/2023 15:28,3/24/2023 14:42,3/24/2023 15:30,Completed,High Efficiency
J906,M01,Additive,4.27,60,3.92,94,3/24/2023 14:50,3/24/2023 15:50,3/24/2023 15:09,3/24/2023 16:09,Delayed,Low Efficiency
